,text,directed_at,emotion
6992,"['checking', 'qampa', 'w', 'google', 'bing', 'website', 'ranking', 'link']",,No emotion toward brand or product
6993,"['checking', 'qampa', 'google', 'amp', 'bing', 'website', 'ranking']",,No emotion toward brand or product
6994,"['checking', 'qampa', 'google', 'amp', 'bing', 'website', 'ranking']",,No emotion toward brand or product
6995,"['checking', 'staying', 'alive', 'indie', 'iphone', 'game', 'development', 'survive']",,No emotion toward brand or product
6996,"['checking', 'apple', 'pop', 'store', 'looking', 'fwd', 'checking', 'ipad', '2', 'mk', 'link']",iPad,Positive emotion
6997,"['checking', 'new', 'fast', 'society', 'app', 'iphone', 'kinda', 'like', 'group', 'foursquare', 'nice', 'thanks', 'sharing']",iPad or iPhone App,Positive emotion
6998,"['checking', 'pop', 'apple', 'store']",,No emotion toward brand or product
6999,"['z4', 'come', 'come', 'link', 'codes', 'valid', '40075959p', '031111']",,No emotion toward brand or product
7000,"['check', 'great', 'amp', 'v', 'effective', 'enviro', 'app', 'bin', 'link', 'iphone', '3gs']",iPad or iPhone App,Positive emotion
7001,"['traffic', 'routing', 'feature', 'google', 'maps', 'saves', '2', 'years', 'per', 'day', 'terms', 'wasted', 'time', 'traffic']",Other Google product or service,Positive emotion
7002,"['line', 'outside', 'apple', 'popup', 'store', 'link']",,No emotion toward brand or product
7003,"['line', 'outside', 'popup', 'apple', 'store', 'crazylong', 'festival', 'gets', 'entertaining', 'every', 'day']",Apple,Positive emotion
7004,"['another', 'pov', 'quotthe', 'future', 'reading', 'online', 'customization', 'amp', 'sharing', 'tablets', 'yetquot', 'fast', 'company', 'link']",,No emotion toward brand or product
7005,"['banks', 'innovate', 'die', 'great', 'session', 'quot250k', 'customers', 'joined', 'bank', 'america', '1st', 'release', 'iphone', 'appquot']",iPad or iPhone App,Positive emotion
7006,"['love', 'god', 'need', 'macbook', 'pro', 'charger', 'apple', 'store', 'congress', 'closed', 'austin', 'get', 'one']",,No emotion toward brand or product
7007,"['totally', 'love', 'copia', 'cocoon', 'messenger', 'ipad', 'bag', 'picked', 'attending', 'redboxgilt', 'groupgraphicly', 'sesh', 'morning']",Other Apple product or service,Positive emotion
7008,"['would', 'love', 'meet', 'u', 'rt', 'ill', 'austin', 'convention', 'center', 'today', 'w', 'fam', 'showing', 'new', 'iphone', 'game']",,No emotion toward brand or product
7009,"['let', 'know', 'also', 'rt', 'anyone', 'know', 'apple', 'store', 'still', 'ipads']",,No emotion toward brand or product
7010,"['anyone', 'know', 'iphone', 'twitter', 'app', 'search', 'hashtags', 'follow', 'dont', 'always', 'want']",,No emotion toward brand or product
7011,"['anyone', 'know', 'android', 'devs', 'let', 'know', 'theres', 'startup', 'need', 'help']",,No emotion toward brand or product
7012,"['dawned', 'ipad', '2', 'launch', 'timed', 'coincide', 'gain', 'maximum', 'attention']",,Positive emotion
7013,"['anyone', 'know', 'long', 'line', 'store', 'congress']",,No emotion toward brand or product
7014,"['anyone', 'know', 'apple', 'store', 'still', 'ipads']",,No emotion toward brand or product
7015,"['anyone', 'know', 'store', 'crazy', 'lines', 'still', 'today']",,No emotion toward brand or product
7016,"['anyone', 'know', 'apple', 'store', 'sells', 'macbook', 'batteries']",,No emotion toward brand or product
7017,"['anyone', 'know', 'apple', 'store', 'still', 'ipads', 'likely', 'run', 'today']",,No emotion toward brand or product
7018,"['anyone', 'know', 'popup', 'apple', 'store', '6th', 'amp', 'congress', 'sold', '3g', 'ipads', 'yet']",,No emotion toward brand or product
7020,"['strange', 'little', 'japan', 'news', 'penetrates', 'bubble', 'bar', 'tvs', 'cnn', 'suggest', 'anything', 'important', 'ipad', '2', 'going']",,No emotion toward brand or product
7021,"['anyone', 'know', 'location', 'apple', 'pop', 'store']",,No emotion toward brand or product
7022,"['anyone', 'know', 'iphone', 'developers', 'attending', 'please', 'let', 'know', 'someone', 'would', 'like', 'chat']",,No emotion toward brand or product
7024,"['anyone', 'know', 'hours', 'apple', 'popup', 'store', 'austin']",,No emotion toward brand or product
7025,"['anyone', 'know', 'hours', 'apple', 'store', 'kinda', 'hoping', 'open', '24', 'hours']",Apple,Positive emotion
7026,"['wonders', 'creeps', 'every', 'year', 'still', 'manage', 'know', 'stop', 'please', 'ill']",,No emotion toward brand or product
7027,"['anyone', 'know', 'hours', 'apple', 'store']",,No emotion toward brand or product
7028,"['anyone', 'know', 'ipad', 'situation', 'apple', 'popup', 'store', 'stock']",,No emotion toward brand or product
7029,"['anyone', 'know', 'line', 'like', 'popup', 'apple', 'store']",Apple,Positive emotion
7030,"['anyone', 'know', 'lines', 'like', '6th', 'amp', 'congress', 'temp', 'apple', 'store', 'hear', 'theyre', 'open', 'til', 'midnight']",,No emotion toward brand or product
7031,"['anyone', 'know', 'time', 'apple', 'popup', 'store', 'austin', 'closes', 'tonite', 'apple']",,No emotion toward brand or product
7032,"['anyone', 'know', 'time', 'ipadapple', 'store', 'opens', '6th', 'congress']",,No emotion toward brand or product
7033,"['anyone', 'know', 'buy', 'waterproof', 'ipad', 'casepouch', 'austin']",,No emotion toward brand or product
7034,"['anyone', 'know', 'ill', 'able', 'find', 'video', 'marissa', 'mayers', 'presentation']",Google,Positive emotion
7035,"['know', 'youre', 'geek', 'cross', 'road', 'take', 'picture', 'apple', 'popup', 'store', 'link']",Apple,Positive emotion
7036,"['google', 'showcase', 'peak', 'view', 'new', 'google', 'maps', 'vectorbased', 'maps']",,No emotion toward brand or product
7037,"['google', 'showing', 'google', 'places', 'hotpot', 'allows', 'u', 'post', 'review', 'place', 'goes', 'search', 'results', 'maps', 'friends', 'see', 'others']",,Positive emotion
7038,"['google', 'showing', 'preview', 'nextgen', 'blogger', 'interface', 'link']",,No emotion toward brand or product
7039,"['dennis', 'crowley', 'wed', 'love', 'work', 'google', 'could', 'benefit', 'working', 'us', 'social', 'well']",Google,Positive emotion
7040,"['dennis', 'crowley', 'competitors', 'think', 'starting', 'compete', 'bigger', 'guys', 'facebook', 'google']",,No emotion toward brand or product
7041,"['linkdown', 'non', 'edition', 'ipad', 'art', 'show', 'rise', 'austin', 'world', 'poopin', 'day', 'social', 'media', 'events', 'link']",,No emotion toward brand or product
7042,"['rolling', 'congress', 'past', 'apple', 'popup', 'store', 'social', 'shuttle', 'austin', 'social', 'media', 'club', 'pic', 'link']",,No emotion toward brand or product
7043,"['sitting', 'indie', 'iphone', 'dev', 'session', 'lets', 'see', 'like']",,No emotion toward brand or product
7044,"['sitting', 'accessibility', 'disabilities', 'ipad']",,No emotion toward brand or product
7045,"['download', 'free', 'sampler', 'bands', 'playing', 'link']",,No emotion toward brand or product
7046,"['google', 'knows', 'everything', 'map', 'people', 'traffic', 'around', 'world', 'link']",Google,Positive emotion
7047,"['setting', 'pop', 'shop', 'smartest', 'move', 'ipad', 'imho', 'developers', 'matter', 'ipad', '2', 'link']",iPad,Positive emotion
7048,"['popup', 'apple', 'store', 'got', 'shipment', 'ipad', '2s', 'go', 'get', 'em']",,No emotion toward brand or product
7049,"['rim', 'hp', 'going', 'lease', 'stores', 'next', 'door', 'put', '���coming', 'soon�\u06dd', 'signs', 'link', 'lt', 'apple']",,No emotion toward brand or product
7050,"['lineup', 'apple', 'pop', 'store', 'link']",,No emotion toward brand or product
7051,"['sxsw', 'recap', 'day', '4', 'greaaat', 'exploring', 'brand', 'mascots', 'digital', 'age', 'link']",,No emotion toward brand or product
7052,"['tip', 'iphone', 'users', 'turn', 'screen', 'brightness', 'way', 'conserve', 'battery', 'power', 'huge', 'difference']",,No emotion toward brand or product
7053,"['setting', 'google', 'party', 'going', 'amazing', 'check', 'events', 'sxsurrogatescom', 'come']",Google,Positive emotion
7054,"['brought', 'google', 'maps', 'rerouted', 'images', 'jcpenney', 'images', 'macys', 'trashy', 'restraunts', 'comment']",Other Google product or service,Negative emotion
7055,"['n3', 'slap', 'face', 'link', 'codes', 'valid', '120035959p', '031111']",,No emotion toward brand or product
7056,"['iphone', 'app', 'released', 'time', 'waiting', 'line', 'bar', '96', 'bands', 'app', 'link']",iPad or iPhone App,Positive emotion
7057,"['setting', 'ipad2', 'swift', 'upbeat', 'service', 'morning', 'apple', 'popup', 'store']",iPad,Positive emotion
7058,"['juicing', 'iphone', 'thanks', 'chevy', 'volt', 'boothe']",,No emotion toward brand or product
7059,"['loading', 'iphone', 'w', 'apps', 'prep', 'im', 'curious', 'see', 'rises', 'top']",,Positive emotion
7060,"['group', 'next', '6', 'ppl', 'table', 'everyone', 'using', 'thier', 'phoneipad', 'instead', 'taking']",,No emotion toward brand or product
7061,"['first', 'stop', 'amp', 'hunt', 'austin', 'java', 'get', 'spy', 'game', 'chance', 'win', 'ipad']",,Positive emotion
7062,"['gearing', 'make', 'splash', 'launch', 'quotgroupon', 'living', 'socialtypequot', 'rewards', 'link']",,No emotion toward brand or product
7063,"['gearing', 'make', 'splash', 'launch', 'quotgroupon', 'living', 'socialtypequot', 'rewards', 'link']",,No emotion toward brand or product
7064,"['gearing', 'make', 'splash', 'launch', 'quotgroupon', 'living', 'socialtypequot', 'rewards', 'link', 'via']",,No emotion toward brand or product
7065,"['n12', 'sheep', 'slaughter', 'link', 'codes', 'valid', '120035959p', '031211']",,No emotion toward brand or product
7066,"['geeks', 'amp', 'gadgets', 'todays', 'superstars', 'people', 'lined', '3', 'hrs', 'sxswpopup', 'shop', 'buy', 'ipad', '2', 'amp', 'girls', 'begging', '2', 'hug', 'crowley']",,No emotion toward brand or product
7067,"['sugar', 'amp', 'gold', 'play', 'fitzgeralds', 'houston', 'tonight', 'way', 'free', 'show', 'bodyaches', 'remix', 'ep', 'link']",,No emotion toward brand or product
7068,"['droid', 'amp', 'mac', 'rt', 'confession', 'using', 'laptop', 'ipad', 'amp', 'blackberry', 'follow', 'afar', 'see', 'rock']",,No emotion toward brand or product
7069,"['iphone', 'user', 'friends', 'keep', 'borrowing', 'iphone', 'chk', 'schedulestheir', 'networks', 'ridiculously', 'slow']",iPhone,Positive emotion
7070,"['google', 'impact', 'available', 'quotthe', 'next', 'monthsquot', 'sign', 'bavcorgimpact']",,No emotion toward brand or product
7071,"['got', 'ipad', '2', 'apples', 'popup', 'store', 'downtown', 'austin', 'link']",iPad,Positive emotion
7072,"['want', 'ipad', '2', 'chance', 'apple', 'opening', 'temporary', 'store', 'link', 'via']",,No emotion toward brand or product
7073,"['many', 'ipad', '2s', 'used', 'cool']",,No emotion toward brand or product
7074,"['lots', 'ipad', '2s', 'motorola', 'xooms']",,No emotion toward brand or product
7075,"['lost', 'ipad', 'sterling', 'keynote', 'found', 'one', 'turned', 'lost', 'found']",,No emotion toward brand or product
7076,"['coolest', 'ipad', 'case', 'ever', 'etchasketch', 'link']",iPad,Positive emotion
7077,"['coolest', 'ipad', 'case', 'ever', 'etchasketch', 'link', 'via']",Other Apple product or service,Positive emotion
7078,"['put', 'ipad', 'idiot']",iPad,Negative emotion
7079,"['getting', 'ipad', 'envy', 'flight']",iPad,Positive emotion
7080,"['serious', 'ipad', 'envy', 'toting', 'around', 'ones', 'macbook', 'pro', 'cord', 'girl']",iPad,Positive emotion
7081,"['took', 'ipad', 'work', 'figure', 'im', 'gon', 'na', 'need', 'im']",,No emotion toward brand or product
7083,"['hmm', 'ipad', 'charged', '81', 'last', 'night', 'worried', 'making', 'full', 'day']",iPad,Positive emotion
7084,"['friday', 'ipad', 'ordered', 'midway', 'toured', 'shaping', 'great', 'day', 'almost', 'forgot', 'going']",iPad,Positive emotion
7085,"['apples', 'ipad', 'popup', 'shop', 'link']",Apple,Positive emotion
7086,"['iphone', 'ipad', 'mac', 'oh']",,Positive emotion
7087,"['ipad', 'download', 'broadfeed', 'app', 'better', 'content', 'delivery', 'link']",iPad or iPhone App,Positive emotion
7088,"['need', 'ipad', 'get', 'one', 'popup', 'store', 'link']",,No emotion toward brand or product
7089,"['im', 'panel', 'flipboard', 'one', 'fave', 'ipad', 'apps']",iPad or iPhone App,Positive emotion
7090,"['panel', 'hashtag', 'mom', 'ipad']",,No emotion toward brand or product
7091,"['first', 'panel', 'day2', 'indie', 'iphone', 'development']",,No emotion toward brand or product
7092,"['saw', 'company', 'today', 'ready', 'launch', 'sounds', 'lot', 'like', 'google', 'circles', 'actual', 'personal', 'privacy', 'wwwmycubecom']",Other Google product or service,No emotion toward brand or product
7093,"['smart', 'company', 'rt', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'ampipad', '2', 'launch', 'bitlyg03mzb']",Apple,Positive emotion
7094,"['smart', 'companyapple', 'set', 'open', 'popup', 'shop', 'core', 'action', 'link']",Apple,Positive emotion
7095,"['final', 'preparations', 'launch', 'underway', 'join', 'tomorrow', '0310', 'weve', 'got', 'special', 'android', 'promotion', 'starting']",Android,Positive emotion
7096,"['beach', 'parties', 'apple', 'apps', 'analytics', 'style', '���', 'time', 'start', 'packingquot']",Apple,Positive emotion
7097,"['googles', 'party', 'huge', 'antigov', 'lobbying', 'initiative', 'invoking', 'privacy', 'link']",Other Google product or service,Positive emotion
7098,"['aint', 'party', 'like', 'google', 'party', 'cause', 'google', 'party', 'got', 'tacos', 'n', 'ice', 'cream']",Google,Positive emotion
7099,"['party', 'photobooth', 'link']",,No emotion toward brand or product
7100,"['vinh', 'flipboard', 'step', 'forward', 'ipad', 'mags', 'get', 'right', 'go', 'path', 'wired', 'path']",Other Apple product or service,Positive emotion
7101,"['kindda', 'expected', 'quot', 'apparently', 'line', 'get', 'ipad', 'store', 'grew', '2', 'blocks', '5', 'blocks', 'past', '30', 'mins', 'wutquot']",,No emotion toward brand or product
7102,"['google', 'expected', 'release', 'new', 'uber', 'social', 'sharing', 'circles', 'thoughts', 'link']",Google,Positive emotion
7103,"['stopped', 'pop', 'apple', 'storelamez', 'come', 'apple', 'still', 'cut', 'weight', 'half']",Apple,Negative emotion
7104,"['pen', 'paper', 'iphone', 'amp', 'ipad', 'immediate', 'use', 'session', 'media', 'analytics', 'need', 'hit', 'wall']",,No emotion toward brand or product
7105,"['win', 'ipad', 'panel', 'link', 'today', '11', 'cc']",,No emotion toward brand or product
7106,"['apples', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sell', 'ipads', 'link', 'via']",,No emotion toward brand or product
7107,"['good', 'people', 'covering', 'ipad', '2', 'launch', 'live', 'apple', 'popup', 'store', 'austin', 'link']",,No emotion toward brand or product
7108,"['300', 'people', 'line', 'apple', 'store', 'downtown', 'austin']",,No emotion toward brand or product
7109,"['peter', 'cashmore', 'ipad', '2', 'minor', 'improvement', 'worth', 'unless', 'money', 'burn']",iPad,Negative emotion
7110,"['need', 'upgrade', 'iphone', '4', 'asap', 'taking', 'pics', 'without', 'flash', 'blows', '3gs']",,No emotion toward brand or product
7111,['link'],,No emotion toward brand or product
7112,"['verizon', 'iphone', '5', 'bars', 'baby', 'suck', 'atampt']",iPhone,Positive emotion
7113,"['awesome', 'iphone', 'cases']",iPhone,Positive emotion
7114,"['awesome', 'iphone', 'charging', 'lockers', 'registrants', 'lounge', 'link']",iPhone,Positive emotion
7115,"['getting', 'iphone', 'juiced', 'team', 'next', 'apple', 'store', 'austin', 'got', 'ta', 'love', 'link']",iPhone,Positive emotion
7116,"['wow', 'iphone', 'dropped', 'side', 'iron', 'cactus', 'balcony', 'screen', 'didnt', 'shatter', 'amazing']",iPhone,Positive emotion
7117,"['another', 'iphone', 'related', 'dream', 'invented', 'app', 'dispenses', 'chilicheese', 'waffle', 'fries']",,No emotion toward brand or product
7118,"['verizon', 'iphones', 'fell', 'back', 'hour', 'instead', 'springing', 'ahead', 'link']",,No emotion toward brand or product
7119,"['lightbox', 'photos', 'wants', 'new', 'camera', 'app', 'link']",,No emotion toward brand or product
7120,"['lightbox', 'photos', 'wants', 'new', 'android', 'camera', 'app', 'sxsw', 'techcrunch', 'link']",,No emotion toward brand or product
