,text,directed_at,emotion
6224,"['rt', 'public', 'note', 'quot5', 'step', 'bulletproof', 'ux', 'strategyquot', 'link']",,No emotion toward brand or product
6225,"['rt', 'public', 'servic', 'announc', 'grill', 'amaz', 'drink', 'food', 'free', 'great', 'compani', 'zazzl', 'ipad', 'case']",,No emotion toward brand or product
6226,"['rt', 'qampa', 'amp', 'let', 'game', 'begin']",,No emotion toward brand or product
6227,"['rt', 'qampa', 'googl', 'amp', 'bing', 'rank', 'session', 'mon', '1230pm', 'link']",,No emotion toward brand or product
6228,"['rt', 'qrafter', 'better', 'paid', 'free', 'qr', 'code', 'app', 'scan', 'also', 'download']",iPad or iPhone App,Positive emotion
6229,"['rt', 'quantter', 'launch', 'iphon', 'app', 'soon', 'particip', 'launchrock', 'comp', 'link']",,No emotion toward brand or product
6230,"['rt', 'question', 'said', 'quotthank', 'im', 'big', 'fanquot', 'googl', 'caus', 'giggl', 'audienc', 'laugh']",Google,Positive emotion
6231,"['rt', 'question', 'what', 'insid', 'ipad', '2', 'fire', 'way']",,No emotion toward brand or product
6232,"['rt', 'random', 'appl', 'fan', 'bought', 'lunch', 'everyon', 'line', 'popup', 'appl', 'store', 'link']",,No emotion toward brand or product
6233,"['rt', 'ipad', 'quotth', 'arm', 'giant', 'meatpointerquot', 'hilari']",,No emotion toward brand or product
6234,"['rt', 'reaction', 'googl', 'circl', 'news', 'far', 'rang', 'quotnot', 'againquot', 'quotpleas', 'rescu', 'facebookquot']",,No emotion toward brand or product
6235,"['rt', 'reaction', 'googl', 'circl', 'news', 'far', 'rang', 'quotnot', 'againquot', 'quotpleas', 'rescu', 'facebookquot']",,I can't tell
6236,"['rt', 'readwriteweb', 'report', 'googl', 'might', 'launch', 'new', 'social', 'network', 'today', 'link']",,No emotion toward brand or product
6237,"['rt', 'realli', 'dig', 'austin', 'especi', 'east', 'side', 'stop', 'appl', 'size', 'head', 'great', 'buzz']",,No emotion toward brand or product
6238,"['rt', 'realli', 'excit', 'see', 'documentari', 'someth', 'ventur', 'today', 'rise', 'intel', 'appl', 'genentech', 'cisco', 'amp', 'atari']",,No emotion toward brand or product
6239,"['rt', 'realli', 'find', 'enjoy', 'ipad', 'design', 'principl', 'well', 'done', 'use', 'clear', 'point', 'throughout']",iPad,Positive emotion
6240,"['rt', 'realli', 'googl', 'circl', 'rt', 'launch', 'product', 'plenti', 'els']",,No emotion toward brand or product
6241,"['rt', 'reason', '19', 'keep', 'parakeet', 'employ', 'link', 'keep', 'track', 'ladi', 'link']",,No emotion toward brand or product
6242,"['rt', 'regist', 'privat', 'beta', 'win', 'appl', 'tv', 'visit', 'link', 'detail']",,No emotion toward brand or product
6243,"['rt', 'rek', 'album', 'store', 'onlin', 'link', 'link']",,No emotion toward brand or product
6244,"['rt', 'rememb', 'last', 'campaign', 'amp', 'upcom', 'event', 'link', 'new', 'album', 'drop', 'link']",,No emotion toward brand or product
6245,"['rt', 'rememb', 'chime', 'tweet', 'experi', '215pm', '3pm', 'central', 'time', 'session', 'link']",,No emotion toward brand or product
6246,"['rt', 'remind', 'charl', 'chen', 'talk', 'android', 'chromeo', 'access', 'today', '1pm', 'googl', 'booth', 'exhibit', 'hall', '3']",,No emotion toward brand or product
6247,"['rt', 'retrollect', 'also', 'android', 'market']",Android App,Positive emotion
6248,"['rt', 'robot', 'war', 'steampunk', 'time', 'machin', 'mysteri', 'box', 'electron', 'awesom', 'austin', 'taco', 'super', 'happi', 'dev', 'hous', 'googl', 'win']",Google,Positive emotion
6249,"['rt', 'rt', '���', 'go', 'checkin', 'wfriend', 'you�۪r', 'wthese', 'locationbas', 'app', 'link']",,No emotion toward brand or product
6250,"['rt', 'rt', '���', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
6251,"['cc', 'rt', 'new', 'app', 'store', 'includ', 'uberguid', 'cont', 'link']",,No emotion toward brand or product
6252,"['rt', 'rt', 'launch', 'major', 'new', 'social', 'network', 'call', 'possibl', 'today', 'link', 'gtgtrealli', 'googl']",Google,Negative emotion
6253,"['rt', 'rt', 'appl', 'open', 'popup', 'store', 'austin', 'link', 'exact', 'want']",Apple,Positive emotion
6254,"['rt', 'rt', 'rt', 'quotgoogl', 'tweetquot', 'new', 'quotthink', 'speakquot', 'mark', 'belinski', 'panel']",Google,Positive emotion
6255,"['rt', 'rt', 'austin', 'street', 'closur', 'sxsw', 'googl', 'map', 'form', 'link']",,I can't tell
6256,"['rt', 'rt', '3', 'iphon', 'app', 'well', 'use', 'south', 'southwest', 'interact', 'link']",,No emotion toward brand or product
6257,"['rt', 'rt', 'put', 'gun', 'head', 'give', 'iphon', 'link']",iPhone,Positive emotion
6258,"['rt', 'rt', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link', 'v']",,No emotion toward brand or product
6259,"['rt', 'rt', 'quotgoogl', 'tweetquot', 'new', 'quotthink', 'speakquot', 'mark', 'belinski', 'panel']",,No emotion toward brand or product
6260,"['rt', 'rt', 'quotiava', 'want', 'googl', 'nonprofitsquot', 'yes', 'bc', 'deserv', 'noth', 'le']",Google,No emotion toward brand or product
6261,"['rt', 'rt', 'set', 'open', 'popup', 'shop', 'core', 'action', 'link', 'via']",,Positive emotion
6262,"['rt', 'rt', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
6263,"['rt', 'rt', 'loung', 'recharg', 'coffe', 'h2o', 'ipad', 'art', 'showfre', 'daili', '106', 'e', 'cont', 'link']",,No emotion toward brand or product
6264,"['rt', 'rt', 'technolog', 'googl', 'test', 'use', 'sticker', 'store', 'window', 'tap', 'get', 'info']",,No emotion toward brand or product
6265,"['rt', 'rt', 'import', 'screw', 'big', 'launch', 'circus', 'link', 'via']",,No emotion toward brand or product
6266,"['rt', 'rt', 'line', '100', 'outsid', 'appl', 'pop', 'store', 'sixth', 'amp', 'congress']",,No emotion toward brand or product
6267,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",Other Google product or service,Positive emotion
6268,"['rt', 'rt', 'ipad', 'store', 'sold', 'everyth', 'except', '64gig', 'wifi', 'white']",,No emotion toward brand or product
6269,"['rt', 'rt', 'googl', 'appl', 'ea', 'game', 'zynga', 'facebook', 'microsoft', 'intuit', 'went', 'gaga', 'go', 'game', 'link']",,No emotion toward brand or product
6270,"['rt', 'rt', '���', 'go', 'beyond', 'border', '��', 'link', '�']",,No emotion toward brand or product
6271,"['rt', 'rt', '���', 'happi', 'woman', 'day', 'make', 'love', 'fuss', '��', 'link', '�']",,No emotion toward brand or product
6272,"['rt', 'rt', 'anoth', 'great', 'panel', '5', 'pm', 'hilton', 'austin', 'left', 'brain', 'search', 'googl', 'right', 'brain', 'search', 'x']",,No emotion toward brand or product
6273,"['rt', 'rt', 'appar', 'googl', 'quotad', 'preferencesquot', 'youll', 'see', 'googl', 'think', 'youll', 'like']",,No emotion toward brand or product
6274,"['rt', 'rt', 'appl', 'alignd', '2', 'big', 'tech', 'event', 'th', 'day', '1st', 'ce', 'amp', 'gdc', 'popup', 'shop', 'amp', 'ipad2', 'link']",,No emotion toward brand or product
6275,"['rt', 'rt', 'appl', 'head', 'set', 'temporari', 'store', 'austin', 'link']",,No emotion toward brand or product
6276,"['rt', 'rt', 'appl', 'quotth', 'classiest', 'fascist', 'compani', 'americaquot', 'say']",Apple,Negative emotion
6277,"['rt', 'rt', 'appl', 'open', 'popup', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
6278,"['rt', 'rt', 'appl', 'open', 'pop', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
6279,"['rt', 'rt', 'appl', 'open', 'popup', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
6280,"['rt', 'rt', 'appl', 'open', 'temporari', 'ipad', '2', 'store', 'handl', 'demand', 'link']",,No emotion toward brand or product
6281,"['rt', 'rt', 'appl', 'set', 'temporari', 'austin', 'store', 'serv', 'hord', 'ipad', '2', 'purchas', 'link']",,No emotion toward brand or product
6282,"['rt', 'rt', 'arriv', 'u', 'look', 'microsim', 'data', 'iphon', 'recommend']",,No emotion toward brand or product
6283,"['rt', 'rt', 'beauti', 'day', 'come', 'grab', 'slice', 'two', 'check', 'get', 'deal']",Google,Positive emotion
6284,"['rt', 'rt', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad']",iPad,Positive emotion
6285,"['rt', 'rt', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",,No emotion toward brand or product
6286,"['rt', 'rt', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",iPad,No emotion toward brand or product
6287,"['rt', 'rt', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",,No emotion toward brand or product
6288,"['rt', 'rt', 'calvin', 'geek', 'charli', 'sheen', 'goddess']",,No emotion toward brand or product
6289,"['rt', 'rt', 'cant', 'download', 'free', 'music', 'mix', 'itun', 'link', 'cc']",,No emotion toward brand or product
6290,"['rt', 'rt', 'chart', 'day', 'competit', 'toast', 'link']",,No emotion toward brand or product
6291,"['rt', 'rt', 'checkout', 'leagu', 'extraordinari', 'hacker', 'link']",,No emotion toward brand or product
6292,"['rt', 'rt', 'cnn', 'launch', 'quottv', 'everywherequot', 'servic', 'mobil', 'googl', 'tv', 'comput', 'link']",,No emotion toward brand or product
6293,"['rt', 'rt', 'come', 'check', 'ipad', 'app', 'demo', 'mon', 'link']",,No emotion toward brand or product
6294,"['rt', 'rt', 'come', 'parti', 'amp', 'googl', 'tonight', 'link', 'band', 'food', 'art', 'interact', 'map']",,No emotion toward brand or product
6295,"['rt', 'rt', 'download', '20', 'free', 'track', 'music', 'sampler', 'includ', 'link']",,No emotion toward brand or product
6296,"['rt', 'rt', 'flipboard', 'develop', 'iphon', 'version', 'android', 'say']",,No emotion toward brand or product
6297,"['rt', 'rt', 'everyon', 'map', 'favorit', 'place', 'austin', 'link']",,No emotion toward brand or product
6298,"['rt', 'rt', 'forward', 'delici', 'tmobil', '4g', 'austin', 'iphon', 'user', 'struggl', 'anyth']",iPhone,Negative emotion
6299,"['rt', 'rt', 'free', 'itun', 'album', 'featur', 'artist', 'grab', 'miss', 'link']",,No emotion toward brand or product
6300,"['rt', 'rt', 'gear', 'make', 'splash', 'launch', 'quotgroupon', 'live', 'socialtypequot', 'reward', 'link']",,No emotion toward brand or product
6301,"['rt', 'rt', 'give', 'away', 'mapper', 'entri', 'amaz', 'easi', 'detail', 'link']",,No emotion toward brand or product
6302,"['rt', 'rt', 'go', 'find', 'amp', 'could', 'win', 'tech', 'prize', 'amp', 'case']",,No emotion toward brand or product
6303,"['rt', 'rt', 'googl', '2', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
6304,"['rt', 'rt', 'googl', 'earth', 'headlin', 'panel', 'tue', '330pm', 'follow', 'link']",,No emotion toward brand or product
6305,"['rt', 'rt', 'googl', 'look', 'social', 'signal', 'search', 'result']",,No emotion toward brand or product
6306,"['rt', 'rt', 'googl', 'launch', 'peopl', 'finder', 'servic', 'japan', 'earthquak', 'tsunami', 'link', 'tnooz']",,No emotion toward brand or product
6307,"['rt', 'rt', 'googl', 'launch', 'check', 'servic', 'provid', 'deal']",,No emotion toward brand or product
6308,"['rt', 'rt', 'googl', 'look', 'futur', 'mobil', 'locationbas', 'devic', 'link']",,No emotion toward brand or product
6309,"['rt', 'rt', 'googl', 'say', 'futur', 'locat', 'locat', 'locat', 'link']",,No emotion toward brand or product
6310,"['rt', 'rt', 'googl', 'set', 'launch', 'new', 'social', 'network', 'today']",,No emotion toward brand or product
6311,"['rt', 'rt', 'googl', 'launch', 'social', 'network', 'circl', 'link', 'who', 'excit']",Google,Positive emotion
6312,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'link']",Other Google product or service,Positive emotion
6313,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
6314,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
6315,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
6316,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'cool']",,No emotion toward brand or product
6317,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",Other Google product or service,Positive emotion
6318,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
6319,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'intrestin']",Other Google product or service,Positive emotion
6320,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link']",,No emotion toward brand or product
6321,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
6322,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'via']",,No emotion toward brand or product
6323,"['rt', 'rt', 'googl', 'launch', 'new', 'social', 'network', 'call', 'circl', 'possibl', 'today', 'link', 'link']",,No emotion toward brand or product
6324,"['rt', 'rt', 'googl', 'launch', 'major', 'new', 'social', 'network', 'call', 'circl']",,No emotion toward brand or product
6325,"['rt', 'rt', 'hang', 'industri', 'partygood', 'crowd']",Google,Positive emotion
6326,"['rt', 'rt', 'head', 'austin', 'austin', 'guid', 'free', 'limit', 'time', 'link']",,No emotion toward brand or product
6327,"['rt', 'rt', 'heard', 'appl', 'popup', 'store', 'downtown', 'austin', 'pic', 'alreadi', 'gowalla', 'link', 'poppop']",Apple,Positive emotion
6328,"['rt', 'rt', 'heard', 'appl', 'popup', 'store', 'downtown', 'austin', 'pic', 'alreadi', 'gowalla', 'link']",,No emotion toward brand or product
6329,"['rt', 'rt', 'heard', 'appl', 'popup', 'store', 'dtwn', 'austin', 'pic', 'alreadi', 'gowalla', 'link', 'poppop']",,No emotion toward brand or product
6330,"['rt', 'rt', 'hey', 'austin', 'know', 'littl', 'love', 'music', 'amp', 'wan', 'na', 'make', '20hour', 'pleas', 'let', 'know']",,No emotion toward brand or product
6331,"['rt', 'rt', 'ill', 'austin', 'convent', 'center', 'today', 'w', 'fam', 'show', 'new', 'iphon', 'game']",,No emotion toward brand or product
6332,"['rt', 'rt', 'abl', 'afford', 'attend', 'buy', 'ipad', 'today', 'consid', 'save', 'japan', 'earthquak', 'relief']",,No emotion toward brand or product
6333,"['rt', 'rt', 'next', 'life', 'im', 'come', 'back', 'ipad', '2', 'woman', 'cant', 'keep', 'hand', 'thing']",iPad,Positive emotion
6334,"['rt', 'rt', 'interest', 'googl', 'stat', '40', 'googl', 'map', 'user', '150��', 'cont', 'link']",,No emotion toward brand or product
6335,"['rt', 'rt', 'interest', 'googl', 'stat', '40', 'googl', 'map', 'user', '150mm��', 'cont', 'link']",,No emotion toward brand or product
6336,"['rt', 'rt', 'crazi', 'look', 'around', 'sxsw', 'realiz', 'last', 'year', 'one', 'ipad']",,No emotion toward brand or product
6337,"['rt', 'rt', 'rumor', 'appl', 'open', 'temporari', 'store', 'austin', 'amp', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
6338,"['rt', 'rt', 'rumor', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'link']",,No emotion toward brand or product
6339,"['rt', 'rt', 'rumor', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'launch', 'link']",Apple,Positive emotion
6340,"['rt', 'rt', 'rumor', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'launch', 'link']",,No emotion toward brand or product
6341,"['rt', 'rt', 'rumor', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'cont', 'link']",,No emotion toward brand or product
6342,"['rt', 'rt', 'rumor', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'launch', 'link']",,No emotion toward brand or product
6343,"['rt', 'rt', 'rumor', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",Apple,Positive emotion
6344,"['rt', 'rt', 'rumor', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
6345,"['rt', 'rt', 'rumor', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
6346,"['rt', 'rt', 'rumor', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'bitlyg03mzb']",,No emotion toward brand or product
6347,"['rt', 'rt', 'rumor', 'appl', 'open', 'temporari', 'store', 'austin', 'amp', 'launch', 'link']",,No emotion toward brand or product
6348,"['rt', 'rt', 'join', 'actsofsharingcom', 'amp', 'start', 'tonight', 'person', 'friend', 'citi', 'end', 'win', 'ipad', '2']",,No emotion toward brand or product
6349,"['rt', 'rt', 'talk', 'mike', 'tyson', 'new', 'iphon', 'game', 'let', 'fight', 'pauli', 'celeb', 'link']",iPad or iPhone App,Positive emotion
6350,"['rt', 'rt', 'line', 'pop', '30', 'deep', 'line', 'crossroad', 'closer', '300', 'big', 'demand', '4', 'liz', 'phair', 'sorri', 'ipad2']",,No emotion toward brand or product
6351,"['rt', 'rt', 'locat', 'locat', 'locat', 'link', 'via']",,No emotion toward brand or product
6352,"['rt', 'rt', 'love', 'quotappl', 'come', 'cool', 'technolog', 'one', 'ever', 'heard', 'dont', 'go', 'conferencesquot']",Apple,Positive emotion
6353,"['rt', 'rt', 'love', 'quotappl', 'come', 'cool', 'technolog', 'one', 'ever', 'heard', 'dont', 'go', 'conferencesquot']",Apple,Positive emotion
